6,63
6,64
6,65
6,65
6,66
6,67
6,68
6,69
6,70
7,46
7,48
7,48
7,49
7,50
7,51
7,52
7,53
7,54
7,54
7,55
7,56
7,60
7,61
7,62
7,63
7,64
7,65
7,65
7,66
7,67
7,68
7,69
7,70
7,71
8,43
8,44
8,45
8,46
8,47
8,48
8,48
8,49
8,50
8,51
8,52
8,53
8,54
8,54
8,55
8,56
8,57
8,58
8,59
8,60
8,60
8,61
8,62
8,63
8,64
8,65
8,65
8,66
8,67
8,68
8,69
8,70
8,71
8,71
8,74
8,75
8,76
8,42
8,43
8,44
8,47
8,48
8,48
8,49
8,50
8,51
8,52
8,53
8,54
8,54
8,55
8,56
8,57
8,58
8,59
8,60
8,60
8,61
8,62
8,63
8,64
8,65
8,65
8,66
8,67
8,68
8,69
8,70
8,71
8,72
8,73
8,74
8,75
8,104
8,105
8,119
9,42
9,42
9,43
9,44
9,46
9,48
9,48
9,49
9,50
9,51
9,52
9,53
9,54
9,54
9,55
9,56
9,57
9,58
9,59
9,60
9,60
9,61
9,62
9,63
9,64
9,65
9,65
9,66
9,67
9,68
9,69
9,70
9,71
9,71
9,72
9,73
9,74
9,88
9,88
9,89
9,90
9,91
9,100
9,102
9,103
9,104
9,105
9,118
9,119
9,120
10,42
10,42
10,43
10,44
10,45
10,47
10,48
10,48
10,49
10,50
10,51
10,54
10,55
10,56
10,57
10,58
10,59
10,60
10,60
10,61
10,62
10,63
10,64
10,65
10,65
10,66
10,67
10,68
10,69
10,70
10,71
10,71
10,72
10,86
10,87
10,88
10,88
10,89
10,90
10,111
10,112
10,119
10,120
10,121
11,36
11,39
11,40
11,41
11,42
11,42
11,43
11,44
11,46
11,47
11,48
11,48
11,49
11,50
11,52
11,53
11,54
11,54
11,55
11,56
11,57
11,58
11,59
11,60
11,60
11,61
11,62
11,63
11,64
11,65
11,65
11,66
11,67
11,68
11,69
11,70
11,71
11,71
11,86
11,87
11,88
11,88
11,89
11,121
11,122
11,122
11,123
12,34
12,35
12,36
12,45
12,46
12,47
12,48
12,48
12,52
12,53
12,54
12,54
12,55
12,56
12,57
12,58
12,59
12,60
12,60
12,61
12,62
12,63
12,64
12,65
12,65
12,66
12,67
12,68
12,69
12,70
12,71
12,71
12,72
12,87
12,89
12,90
13,31
13,32
13,33
13,37
13,40
13,42
13,42
13,44
13,45
13,46
13,47
13,48
13,48
13,53
13,54
13,54
13,55
13,56
13,57
13,58
13,59
13,60
13,60
13,61
13,62
13,63
13,64
13,65
13,65
13,66
13,67
13,68
13,69
13,70
13,71
13,71
13,87
13,88
13,108
13,122
13,123
13,124
13,125
13,126
14,32
14,33
14,34
14,35
14,37
14,39
14,40
14,41
14,42
14,43
14,44
14,48
14,57
14,58
14,59
14,60
14,60
14,61
14,62
14,63
14,64
14,65
14,65
14,66
14,67
14,68
14,69
14,70
14,71
14,71
14,72
14,105
14,105
14,106
14,119
14,120
14,121
14,122
14,122
14,123
14,124
14,125
14,126
14,127
14,136
14,137
14,138
14,33
14,34
14,35
14,36
14,37
14,37
14,41
14,42
14,42
14,43
14,44
14,45
14,46
14,47
14,48
14,57
14,58
14,59
14,60
14,60
14,61
14,62
14,63
14,64
14,65
14,65
14,66
14,67
14,68
14,69
14,70
14,71
14,71
14,73
14,104
14,105
14,116
14,116
14,117
14,118
14,119
14,120
14,121
14,122
14,122
14,123
14,124
14,125
14,126
14,127
14,136
14,137
14,138
14,139
14,140
14,141
15,30
15,31
15,31
15,32
15,33
15,34
15,38
15,42
15,42
15,45
15,47
15,48
15,48
15,49
15,58
15,59
15,60
15,60
15,61
15,62
15,63
15,64
15,65
15,65
15,66
15,67
15,68
15,69
15,70
15,71
15,71
15,72
15,103
15,104
15,105
15,110
15,113
15,114
15,115
15,116
15,116
15,117
15,118
15,119
15,120
15,121
15,122
15,122
15,123
15,124
15,125
15,126
15,127
15,128
15,131
15,132
15,138
16,30
16,31
16,31
16,32
16,33
16,34
16,35
16,36
16,37
16,37
16,38
16,40
16,41
16,42
16,42
16,43
16,44
16,45
16,47
16,48
16,48
16,49
16,50
16,59
16,60
16,60
16,61
16,62
16,63
16,64
16,65
16,65
16,66
16,67
16,68
16,69
16,70
16,71
16,71
16,102
16,103
16,109
16,110
16,111
16,112
16,113
16,114
16,115
16,116
16,116
16,117
16,118
16,119
16,120
16,121
16,122
16,122
16,123
16,124
16,125
16,126
16,127
16,128
16,128
16,129
16,130
16,131
16,132
16,133
16,137
16,138
16,139
16,139
17,30
17,31
17,31
17,32
17,33
17,34
17,35
17,36
17,37
17,37
17,38
17,40
17,41
17,42
17,42
17,43
17,44
17,45
17,46
17,47
17,48
17,48
17,49
17,50
17,51
17,52
17,59
17,60
17,60
17,61
17,62
17,63
17,64
17,65
17,65
17,66
17,67
17,68
17,69
17,70
17,71
17,71
17,102
17,103
17,108
17,109
17,110
17,111
17,112
17,113
17,114
17,115
17,116
17,116
17,117
17,118
17,119
17,120
17,121
17,122
17,122
17,123
17,124
17,125
17,126
17,127
17,128
17,128
17,129
17,130
17,131
17,132
17,133
17,134
17,135
17,136
17,137
17,138
17,139
17,139
17,140
17,141
17,153
17,154
18,15
18,16
18,17
18,18
18,19
18,20
18,20
18,21
18,31
18,31
18,33
18,34
18,35
18,36
18,37
18,37
18,38
18,39
18,42
18,42
18,43
18,45
18,46
18,47
18,48
18,48
18,49
18,50
18,51
18,52
18,53
18,54
18,59
18,60
18,60
18,61
18,62
18,63
18,64
18,65
18,65
18,66
18,67
18,68
18,69
18,70
18,71
18,71
18,88
18,89
18,90
18,91
18,92
18,93
18,102
18,103
18,105
18,108
18,109
18,110
18,111
18,112
18,113
18,114
18,115
18,116
18,116
18,117
18,118
18,119
18,120
18,121
18,122
18,122
18,123
18,124
18,125
18,126
18,127
18,128
18,128
18,129
18,130
18,131
18,132
18,133
18,133
18,134
18,135
18,136
18,137
18,138
18,139
18,139
18,140
18,141
18,142
18,143
18,144
18,144
18,145
18,153
18,154
19,14
19,14
19,15
19,16
19,17
19,18
19,19
19,20
19,20
19,21
19,22
19,23
19,24
19,25
19,26
19,26
19,27
19,28
19,29
19,30
19,31
19,31
19,32
19,33
19,34
19,35
19,36
19,37
19,37
19,38
19,39
19,41
19,42
19,42
19,43
19,44
19,46
19,47
19,48
19,48
19,49
19,50
19,51
19,52
19,53
19,59
19,60
19,60
19,61
19,62
19,63
19,64
19,65
19,65
19,66
19,67
19,68
19,69
19,70
19,71
19,88
19,88
19,89
19,90
19,91
19,92
19,93
19,94
19,94
19,95
19,102
19,103
19,105
19,105
19,106
19,107
19,108
19,109
19,110
19,111
19,112
19,113
19,114
19,115
19,116
19,116
19,117
19,118
19,119
19,120
19,121
19,122
19,122
19,123
19,124
19,125
19,126
19,127
19,128
19,128
19,129
19,130
19,131
19,132
19,133
19,133
19,134
19,135
19,136
19,137
19,138
19,139
19,139
19,140
19,141
19,142
19,143
19,144
19,144
19,145
19,146
19,147
19,148
19,149
19,150
19,150
19,151
19,152
19,153
20,14
20,15
20,16
20,17
20,18
20,19
20,20
20,20
20,21
20,22
20,23
20,24
20,25
20,26
20,26
20,27
20,28
20,29
20,30
20,31
20,31
20,32
20,33
20,34
20,35
20,36
20,37
20,38
20,39
20,40
20,41
20,42
20,42
20,43
20,44
20,46
20,47
20,48
20,50
20,52
20,53
20,54
20,54
20,60
20,60
20,61
20,62
20,63
20,64
20,65
20,65
20,66
20,67
20,87
20,88
20,88
20,89
20,90
20,91
20,92
20,93
20,94
20,94
20,95
20,96
20,97
20,99
20,100
20,101
20,102
20,103
20,104
20,105
20,105
20,106
20,107
20,108
20,109
20,110
20,111
20,112
20,113
20,114
20,115
20,116
20,116
20,117
20,118
20,119
20,120
20,121
20,122
20,122
20,123
20,124
20,125
20,126
20,127
20,128
20,128
20,129
20,130
20,131
20,132
20,133
20,133
20,134
20,135
20,136
20,137
20,138
20,139
20,139
20,140
20,141
20,142
20,143
20,144
20,144
20,145
20,146
20,147
20,148
20,149
20,150
20,150
20,151
20,152
20,153
20,154
20,155
20,15
20,16
20,17
20,18
20,19
20,20
20,20
20,21
20,22
20,23
20,24
20,25
20,26
20,26
20,27
20,28
20,29
20,30
20,31
20,31
20,32
20,33
20,34
20,35
20,36
20,37
20,37
20,38
20,39
20,40
20,41
20,42
20,42
20,43
20,44
20,45
20,46
20,47
20,50
20,51
20,52
20,53
20,54
20,54
20,55
20,56
20,60
20,60
20,61
20,62
20,63
20,64
